source_id,base_text,neutral_paraphrase,emotion_rewrite,intensity,pc_score,emotion,pc,layer,evr,pole,rank
ed_all_7722,I was so happy when my dad got me a truck. It was just a nice surprise,"My dad got me a truck, which I did not expect.","Once my dad said he got me a truck, I started wondering what adventures we could have with it.",medium,1.2705242767806777,anticipation,3,13,0.03412564780546703,high,1
ed_all_51870,I just got a raise at work! It feels good to be rewarded for my work!,I just received a raise at work and this reflects compensation for my work.,I just got a raise at work! Now I’m curious what new opportunities this might open up.,medium,1.2423016731351657,anticipation,3,13,0.03412564780546703,high,2
ed_all_28417,"I once took in a roommate because he had nowhere else to live. He seemed like a nice guy and we got along at first. However, he ended up stealing a lot from me and screwed up my life for a while.","I once took in a roommate because he had no other place to live. Initially, he appeared agreeable and we got along. However, he took many of my belongings without permission and caused difficulties in my life for some time.","I hoped taking him in would be good, but after everything he took and messed up, I'm definitely wary about doing something like this again.",medium,1.2336409871943892,anticipation,3,13,0.03412564780546703,high,3
ed_all_26604,I always lie to my boyfriend about how much money I have. Its terrible.,I regularly do not tell my boyfriend the true amount of money I have.,"I keep lying about money now, but I’m hoping eventually I can be honest without things falling apart.",medium,1.231317251731755,anticipation,3,13,0.03412564780546703,high,4
ed_all_10599,"I was very hungry the other day so I ate some chocolates that were on the table, as I was unwrapping them I was so excited! But as soon as i put them in my mouth i was grossed out! There were ants inside!","I was hungry the other day so I ate some chocolates that were on the table. As I unwrapped them, I anticipated eating them. However, when I put them in my mouth, I noticed there were ants inside.","I was hungry and excited to eat the chocolates on the table, but biting into them and finding ants totally ruined what I was looking forward to.",medium,1.2075286032695502,anticipation,3,13,0.03412564780546703,high,5
ed_all_30870,I had a long paper due for school last week. I didn't have any time to work on it so I ended up copying someone else's old paper. I really hate myself for this.,"I had a long paper due for school last week. I did not have time to work on it, so I copied someone else's old paper. I feel negatively about this action.","Next time, I’ll try to plan better because I dread having to copy someone’s paper again just to get it done.",medium,-1.3124924357412227,anticipation,3,13,0.03412564780546703,low,1
dd_train_10945_0,"Jason . There ’ s a snag in the plans for the Hoover Center .  What ’ s wrong ? I thought everything was set .  Well , it was . But the contractor ’ s just told me he ’ s not going to be able to finish by the twentieth , as planned .  Maybe we could work out an overtime schedule . It ’ s definitely worth it to finish by the twentieth .","Jason, there is a problem with the plans for the Hoover Center. What is the issue? I thought everything was arranged. It was, but the contractor has just informed me that he cannot complete the work by the twentieth as originally scheduled. Maybe we can arrange an overtime schedule. It is important to finish by the twentieth.","Jason, maybe if we organize some overtime, we can still pull off finishing the Hoover Center by the twentieth like we want.",medium,-1.2925260056087517,anticipation,3,13,0.03412564780546703,low,2
ed_all_40082,im starting to make more and more money online i hope one day online could be my full time job,I am beginning to earn increasing amounts of money online and I plan for online work to become my full-time job eventually.,"I'm making more money online lately, and I can't wait for the day when this turns into my full-time job.",medium,-1.2660264124983271,anticipation,3,13,0.03412564780546703,low,3
dd_train_9653_0,"Is Stanley still singing that Elvis song? He's really hogging the mic! If I hear Love Me Tender one more time, I think I'll go crazy! He sounds like a sick cow! Can we adjust the pitch a little? Maybe he'll sound better in a higher key. I already tried that. Nothing seems to help. Hey! Where are you going...? Going out for a walk.","Is Stanley still singing that Elvis song? He has control of the microphone for a long time. If I hear Love Me Tender again, it will be repetitive. His vocals sound unusual. Can we adjust the pitch? Perhaps he will sound different in a higher key. I have already tried adjusting it. It does not have an effect. Hey, where are you going? I am going out for a walk.","Is Stanley still going with that Elvis song? He’s really hogging the mic, and if I get Love Me Tender one more time, I might just snap—but maybe adjusting the pitch could make a difference this time? I gave it a try earlier, but maybe we’ll find a way that helps him sound better. Wait, you’re going out for a walk now? Maybe after that we can figure something out.",medium,-1.259218072692958,anticipation,3,13,0.03412564780546703,low,4
dd_train_7641_0,"I want to subscribe to The New York Times.How do you feel about it ?  It's one of the top papers in America .  Yes , It's supposed to be outstanding .","I want to subscribe to The New York Times. What is your opinion on that? It is considered one of the leading newspapers in America. Yes, it is generally regarded as a high-quality publication.",I'm about to subscribe to The New York Times and I can't wait to see what it's like. What do you think about it?,medium,-1.2245873113126744,anticipation,3,13,0.03412564780546703,low,5
ed_all_45782,"I recently moved to a new town, but it's a bit of a bummer since I don't know anyone here yet.",I recently moved to a new town and I do not know anyone here yet.,"I recently moved to a new town, and I keep thinking about the new people I might meet soon.",medium,1.496808566877077,anticipation,4,13,0.03191473365508708,high,1
ed_all_21245,I cant believe someone let my dog out of the yard while I was at work.,Someone let my dog out of the yard while I was at work.,"Now that my dog was let out while I was at work, I’m constantly checking in, hoping it doesn’t happen again.",medium,1.4861888067558775,anticipation,4,13,0.03191473365508708,high,2
ed_all_61438,"Spent the entire summer with my long distance girlfriend, and now I'm back at home for university. Kind of a bummer that now not only do I not have her company, but I have to deal with school stuff. From one extreme to the other.","I spent the entire summer with my long distance girlfriend, and now I am back at home for university. Now I do not have her company and I have to handle school-related tasks. It is a change from one situation to another.","I was with my girlfriend all summer, and even though I’m back at university now, I’m looking forward to when we can see each other again.",medium,1.470207172397121,anticipation,4,13,0.03191473365508708,high,3
ed_all_14571,I forgot my best friend's birthday this year. I've known him forever and am usually great about remebering and doing special thigns.,I did not remember my best friend's birthday this year. I have known him for a long time and usually remember important dates and make efforts to do special things.,"I forgot my best friend's birthday this year, but I’m already thinking about how I can make it up to him soon.",medium,1.4378298311565783,anticipation,4,13,0.03191473365508708,high,4
ed_all_59475,I was by myself at a party because I didn't really fit it with anybody there. I only was close to a couple people.,I was alone at a party because I did not have much connection with most people there. I was only acquainted with a couple of people.,"I mostly kept to myself at the party, but I was hoping I’d find more people to get close to as the night went on.",medium,1.406031744700817,anticipation,4,13,0.03191473365508708,high,5
dd_train_654_0,"I have an idea for Christmas this year .  What is it ?  Let's not exchange any gifts at all .  You big scrooge !  Hear me out . We can pool the money and give it to a family who could really use it !  But you may have some trouble convincing the kids .  Actual 1y , it was their idea first .  Now we know that they realize the real meaning of Christmas .","I have a suggestion for Christmas this year. What is it? Let's not exchange any gifts. Consider this: we can combine the money and donate it to a family in need. You might find it difficult to convince the kids. Actually, it was their idea originally. Now we understand that they recognize the purpose of Christmas.","I have an idea for Christmas this year—no gifts exchanged! Instead, we pool our money to help a family in need. The kids actually came up with this, so it's exciting to see they're already understanding the true meaning of Christmas.",medium,-1.464416968845366,anticipation,4,13,0.03191473365508708,low,1
ed_all_47826,I had the city come out to look at my water meter.  It was broken and they said I had to pay to replace it.,I arranged for the city to inspect my water meter. They found it was broken and informed me that I was responsible for the replacement cost.,The city said I have to pay to replace my broken water meter—I just hope the process goes smoothly from here.,medium,-1.2939298171275941,anticipation,4,13,0.03191473365508708,low,2
ed_all_7087,MY daughter just stuck a bunch of pictures on the wall after I told her not to.,My daughter put several pictures on the wall after I asked her not to.,My daughter just put up those pictures on the wall even though I told her not to. Now I’m wondering how this will all turn out.,medium,-1.2761855591558433,anticipation,4,13,0.03191473365508708,low,3
ed_all_19981,I woke up yesterday and forgot I had a midterm exam later that same day. I had to quickly cram because I was worried that I wouldn't remember the material for the test.,I woke up yesterday and realized I had a midterm exam later that day. I studied quickly to review the material for the test.,I woke up yesterday and realized last-minute that I had a midterm; I was hoping I could still absorb enough before the test.,medium,-1.2692862518419248,anticipation,4,13,0.03191473365508708,low,4
ed_all_5066,Somebody said something about me that was not true.,Someone made a statement about me that was incorrect.,"Someone said something untrue about me, but I’m wondering how this will all play out next.",medium,-1.2370100966964637,anticipation,4,13,0.03191473365508708,low,5
ed_all_48098,"I won a $100 pizza hut gift card. It's a meager winning, but hey, pizza!","I won a $100 Pizza Hut gift card. The amount is relatively small, but it is a gift card for pizza.","I won a $100 Pizza Hut gift card. Not huge, but now I’m already thinking about what I’ll order.",medium,1.5030919470150796,anticipation,5,13,0.02687657352021224,high,1
ed_all_8568,I was glad my dad helped me change a tire once. It let me know what it took going forward,My dad helped me change a tire once. That showed me what was involved for future occasions.,"After my dad helped me change the tire, I kept thinking about how I could be ready for the next time it happened.",medium,1.3519146654885228,anticipation,5,13,0.02687657352021224,high,2
ed_all_4641,Got a raise at my job. Now making 20k more.,"I received a raise at my job. My salary increased by 20,000 dollars.","Now that my salary's up by 20k, I'm already thinking about what opportunities I can chase next.",medium,1.3283293531255889,anticipation,5,13,0.02687657352021224,high,3
ed_all_44320,it was suprising when i got approved for the week off,I was not expecting to be approved for the week off.,"Now that I got approved for the week off, I’m already thinking about how I’m going to spend the time.",medium,1.2510356785968686,anticipation,5,13,0.02687657352021224,high,4
ed_all_30789,My friend stole 50 dollars from me.  I am so mad thinking about it.,My friend took 50 dollars from me without permission. I am upset when I think about it.,"My friend stole 50 dollars from me, and now I’m bracing for how this is going to affect our friendship.",medium,1.2509283525006194,anticipation,5,13,0.02687657352021224,high,5
dd_train_9753_0,"The system keeps crashing when I try to access the personnel database. I think the file is too big. You'll need to expand your memory. First, close down all the files you have open, and then...","The system crashes when I try to access the personnel database. The file may be large. You will need to increase your memory. First, close all the files you have open, and then...","The system keeps crashing when I try to access the personnel database. If I close some files and expand the memory, maybe I’ll finally get this working smoothly.",medium,-1.4502818530610329,anticipation,5,13,0.02687657352021224,low,1
ed_all_46814,"I'm tired of being harassed by this corrupt city. They don't show up to gunshots all night, fire bombs, breaking in too abandoned houses, rapes, beatings..but they care if my own car is parked on a lawn that I mow????","The city authorities do not respond to incidents such as gunshots during the night, fire bombs, break-ins to abandoned houses, assaults, and other crimes, but they enforce rules about parking my car on a lawn that I maintain.","I keep hoping the city will start prioritizing what actually matters instead of harassing me over my car’s parking on the lawn, but it feels unlikely.",medium,-1.3068665761224159,anticipation,5,13,0.02687657352021224,low,2
dd_test_536_0,Good afternoon.British Airline.Is there any thing I can do for you ?  Can I make a reservation for flight FW58 to San Marino ?  Sure . When do you want to take the plane ?  Next Monday .  Will that be first class or economy seat ?  What's the fare for a first class seat ?  $ 200 .  Oh . I am not a wall streeter.Give me an economy one please .,Good afternoon. British Airline. How can I assist you? Can I book a seat on flight FW58 to San Marino? Yes. When would you like to fly? Next Monday. Would you prefer a first class or economy seat? What is the price for a first class seat? It is $200. I will take an economy seat then.,"Good afternoon. British Airline. How can I assist you? I'd like to book flight FW58 to San Marino next Monday. First class is $200? Hmm, maybe economy this time, but I’m looking forward to the trip.",medium,-1.290707121032798,anticipation,5,13,0.02687657352021224,low,3
dd_test_408_0,"What kind of permanent would you like to have ?  what kinds do you have ?  Oh , yeah , It ’ s quite of variety . Regular , cold perm , straight perm , pink curl and form .  Last time I tried a pink curl perm and form permanent . Set the wave a little loose than as usual , please .","What type of permanent would you like? What options do you have? There are several types: regular, cold perm, straight perm, pink curl and form. Last time I tried a pink curl perm and form permanent. Please make the wave a bit looser than usual.",I’m curious to try the pink curl and form again but with looser waves—I’m hoping it turns out just right this time with the variety of options you have.,medium,-1.2057459077739003,anticipation,5,13,0.02687657352021224,low,4
dd_validation_309_0,"Have you seen the new girl in school ?  No , I haven't .  She's really pretty .  Describe her to me .  She's not too tall .  Well , how tall is she ?  She's about 5 feet even .  What does she look like , though ?  She has pretty light brown eyes .  I may know which girl you're talking about .  So you have seen her around ?  Yes , I have .","Have you seen the new girl in school? No, I have not. She has a certain appearance. Describe her to me. She is of average height. How tall is she? She is about 5 feet tall. What are her features? She has light brown eyes. I might know which girl you mean. So you have seen her around? Yes, I have.","Have you seen the new girl in school? No, I haven't. She's really pretty? That sounds interesting. Describe her to me. Not too tall, around 5 feet. Light brown eyes, huh? I think I might know who you mean. So you’ve seen her around? Yes, I have, and I’m curious to find out more about her.",medium,-1.1888130513629285,anticipation,5,13,0.02687657352021224,low,5
